date,hy_oas,bbb_oas,sp500,hy_oas_52w_ma,hy_oas_deviation_bps,stress_signal,hy_bbb_diff,hy_oas_percentile,sp500_12m_return,sp500_drawdown_pct,sp500_52w_high,rolling_corr_52w,hy_oas_yoy_chg,hy_oas_zscore,regime,hy_oas_chg,sp500_chg_pct,sp500_fwd_12m_pct,sp500_fwd_6m_pct
2001-11-09,9.2900,2.5700,1120.3101,8.4385,85.1538,0,6.7200,96.8504,-17.9849,-18.2190,1369.8900,-0.5439,1.4400,1.9392,Stress,-0.1700,3.0454,-20.1346,-5.8305
2001-11-16,8.3800,2.4500,1138.6500,8.4460,-6.5962,0,5.9300,91.9608,-16.7483,-16.8802,1369.8900,-0.5354,0.3900,1.4951,Stress,-0.9100,1.6370,-20.0957,-2.8156
2001-11-23,8.1500,2.3700,1150.3400,8.4419,-29.1923,0,5.7800,87.8906,-14.2670,-16.0268,1369.8900,-0.5344,-0.2100,1.3777,Stress,-0.2300,1.0266,-19.1065,-5.7826
2001-11-30,8.3900,2.3400,1139.4500,8.4306,-4.0577,0,6.0500,92.4125,-13.3650,-16.8218,1369.8900,-0.5580,-0.5900,1.4825,Stress,0.2400,-0.9467,-17.8279,-6.3460
2001-12-07,8.0100,2.2800,1158.3101,8.4098,-39.9808,0,5.7300,84.8837,-15.4450,-14.5127,1354.9500,-0.6069,-1.0800,1.2955,Stress,-0.3800,1.6552,-21.2448,-11.2906
2001-12-14,8.3400,2.3400,1123.0900,8.3994,-5.9423,0,6.0000,90.7336,-14.4084,-17.1121,1354.9500,-0.6295,-0.5400,1.4431,Stress,0.3300,-3.0406,-20.8006,-10.3126
2001-12-21,8.3200,2.3100,1144.8900,8.3852,-6.5192,0,6.0100,90.3846,-12.3328,-15.5032,1354.9500,-0.6644,-0.7400,1.4253,Stress,-0.0200,1.9411,-21.7602,-13.6039
2001-12-28,8.3300,2.3000,1161.0200,8.3723,-4.2308,0,6.0300,90.4215,-12.0626,-14.3127,1354.9500,-0.7078,-0.6700,1.4217,Stress,0.0100,1.4089,-24.6008,-14.7457
2002-01-04,7.9900,2.1600,1172.5100,8.3506,-36.0577,0,5.8300,82.8244,-9.6923,-13.4647,1354.9500,-0.7499,-1.1300,1.2554,Elevated,-0.3400,0.9896,-22.5090,-15.6485
2002-01-11,8.1700,2.2200,1145.6000,8.3465,-17.6538,0,5.9500,87.2624,-13.1167,-15.4508,1354.9500,-0.7649,-0.2100,1.3329,Stress,0.1800,-2.2951,-19.0319,-19.5714
2002-01-18,8.2800,2.2300,1127.5800,8.3479,-6.7885,0,6.0500,89.2045,-16.0114,-16.7807,1354.9500,-0.7818,0.0700,1.3770,Stress,0.1100,-1.5730,-20.0252,-24.8169
2002-01-25,8.1400,2.2000,1133.2800,8.3496,-20.9615,0,5.9400,85.6604,-16.3600,-16.0204,1349.4700,-0.7969,0.0900,1.3046,Stress,-0.1400,0.5055,-23.9905,-24.7459
2002-02-01,7.8100,2.3000,1122.2000,8.3512,-54.1154,0,5.5100,80.0752,-16.8414,-14.6460,1314.7600,-0.7856,0.0800,1.1451,Elevated,-0.3300,-0.9777,-23.7480,-22.9870
2002-02-08,8.0800,2.4800,1096.2200,8.3598,-27.9808,0,5.6000,84.2697,-16.6220,-15.7745,1301.5300,-0.7658,0.4500,1.2652,Stress,0.2700,-2.3151,-24.3136,-17.1115
2002-02-15,8.1100,2.5100,1104.1801,8.3717,-26.1731,0,5.6000,84.5149,-15.1629,-14.5345,1291.9600,-0.7435,0.6200,1.2730,Stress,0.0300,0.7261,-24.3882,-15.8860
2002-02-22,8.2800,2.5600,1089.8400,8.3835,-10.3462,0,5.7200,89.2193,-12.5231,-15.6444,1291.9600,-0.7254,0.6100,1.3452,Stress,0.1700,-1.2987,-22.1748,-13.6699
2002-03-01,7.9900,2.4500,1131.7800,8.3902,-40.0192,0,5.5400,80.9259,-8.2970,-12.3982,1291.9600,-0.7100,0.3500,1.2046,Elevated,-0.2900,3.8483,-25.6790,-19.0594
2002-03-08,7.3400,2.3500,1164.3101,8.3865,-104.6538,0,4.9900,73.4317,-5.6031,-9.8803,1291.9600,-0.6875,-0.1900,0.8989,Elevated,-0.6500,2.8742,-28.8085,-23.2232
2002-03-15,7.1800,2.3500,1166.1600,8.3708,-119.0769,0,4.8300,72.7941,1.3585,-9.7371,1291.9600,-0.6742,-0.8200,0.8218,Elevated,-0.1600,0.1589,-28.5458,-23.6974
2002-03-22,7.0800,2.3300,1148.7000,8.3473,-126.7308,0,4.7500,72.5275,0.7782,-11.0886,1291.9600,-0.6482,-1.2200,0.7730,Elevated,-0.1000,-1.4972,-22.0171,-26.4046
2002-03-29,7.1100,2.3900,1147.3900,8.3263,-121.6346,0,4.7200,72.6277,-1.1152,-11.1900,1291.9600,-0.6245,-1.0900,0.7846,Elevated,0.0300,-0.1140,-24.7422,-27.8911
2002-04-05,7.2100,2.4100,1122.7300,8.2967,-108.6731,0,4.8000,73.0909,-0.5051,-13.0987,1291.9600,-0.5918,-1.5400,0.8288,Elevated,0.1000,-2.1492,-21.7221,-28.6935
2002-04-12,7.2600,2.4700,1111.0100,8.2740,-101.4038,0,4.7900,73.1884,-6.1251,-14.0058,1291.9600,-0.5622,-1.1800,0.8494,Elevated,0.0500,-1.0439,-21.8459,-24.8144
2002-04-19,7.1400,2.4000,1125.1700,8.2452,-110.5192,0,4.7400,72.2022,-9.4780,-12.9098,1291.9600,-0.5591,-1.5000,0.7910,Elevated,-0.1200,1.2745,-20.5827,-21.3994
2002-04-26,7.2400,2.6200,1076.3199,8.2273,-98.7308,0,4.6200,73.0216,-14.1040,-16.6909,1291.9600,-0.5234,-0.9300,0.8352,Elevated,0.1000,-4.3416,-16.4923,-16.6001
2002-05-03,6.9400,2.7700,1073.4301,8.2096,-126.9615,0,4.1700,70.9677,-15.2517,-16.9146,1291.9600,-0.4678,-0.9200,0.6931,Elevated,-0.3000,-0.2685,-13.3544,-16.0672
2002-05-10,6.9700,2.7700,1054.9900,8.1975,-122.7500,0,4.2000,71.0714,-15.3074,-18.3419,1291.9600,-0.3971,-0.6300,0.7052,Elevated,0.0300,-1.7179,-11.5243,-15.1897
2002-05-17,7.0100,2.7700,1106.5900,8.1856,-117.5577,0,4.2400,71.1744,-14.3480,-13.4049,1277.8900,-0.3633,-0.6200,0.7220,Elevated,0.0400,4.8910,-14.6658,-17.7807
2002-05-24,7.0800,2.7100,1083.8199,8.1769,-109.6923,0,4.3700,71.4539,-15.1868,-14.3198,1264.9600,-0.3153,-0.4500,0.7527,Elevated,0.0700,-2.0577,-13.8953,-14.1416
2002-05-31,7.2800,2.2600,1067.1400,8.1698,-88.9808,0,5.0200,73.8516,-15.3514,-15.6384,1264.9600,-0.2716,-0.3700,0.8441,Elevated,0.2000,-1.5390,-9.7035,-12.2599
2002-06-07,7.4100,2.3000,1027.5300,8.1648,-75.4808,0,5.1100,74.6479,-18.7698,-16.1440,1225.3500,-0.2158,-0.2600,0.9022,Elevated,0.1300,-3.7118,-3.8704,-11.2211
2002-06-14,7.9000,2.3800,1007.2700,8.1621,-26.2115,0,5.5200,80.7018,-17.0534,-17.7974,1225.3500,-0.1936,-0.1400,1.1279,Elevated,0.4900,-1.9717,-1.8525,-11.6940
2002-06-21,8.1400,2.4600,989.1400,8.1558,-1.5769,0,5.6800,86.1888,-19.2769,-19.2130,1224.3800,-0.2013,-0.3300,1.2351,Stress,0.2400,-1.7999,0.6622,-9.4405
2002-06-28,9.2300,2.7100,989.8200,8.1763,105.3654,1,6.5200,96.8641,-19.1575,-18.5789,1215.6801,-0.2481,1.0700,1.7343,Stress,1.0900,0.0687,-1.3740,-11.5597
2002-07-05,8.9600,2.7500,989.0300,8.1923,76.7692,0,6.2100,94.7917,-16.9294,-18.6439,1215.6801,-0.2743,0.8300,1.5981,Stress,-0.2700,-0.0798,-0.3367,-8.1332
2002-07-12,9.2600,2.7800,921.3900,8.2113,104.8654,1,6.4800,96.8858,-24.2079,-24.1248,1214.3500,-0.3258,0.9900,1.7259,Stress,0.3000,-6.8390,8.3298,0.6707
2002-07-19,9.3700,2.9700,847.7500,8.2302,113.9808,1,6.4000,97.2414,-29.9872,-30.1890,1214.3500,-0.3806,0.9800,1.7643,Stress,0.1100,-7.9923,17.1713,6.3733
2002-07-26,10.1300,3.4800,852.8400,8.2658,186.4231,1,6.6500,99.6564,-29.2730,-29.7698,1214.3500,-0.4602,1.8500,2.0964,Stress,0.7600,0.6004,17.1005,1.0037
2002-08-02,9.7600,3.3400,864.2400,8.3012,145.8846,1,6.4200,98.2877,-28.8311,-27.3846,1190.1600,-0.4979,1.8400,1.9107,Stress,-0.3700,1.3367,13.4118,-0.9882
2002-08-09,9.9200,3.5500,908.6400,8.3383,158.1731,1,6.3700,98.9761,-23.6540,-23.3170,1184.9301,-0.5301,1.9300,1.9674,Stress,0.1600,5.1375,7.5883,-8.6888
2002-08-16,9.9300,3.4500,928.7700,8.3733,155.6731,1,6.4800,98.9796,-20.0694,-21.6182,1184.9301,-0.5556,1.8200,1.9557,Stress,0.0100,2.2154,6.6647,-10.1080
2002-08-23,9.6200,3.2300,940.8600,8.4019,121.8077,1,6.3900,97.1186,-20.5978,-19.7568,1172.5100,-0.5740,1.4900,1.8019,Stress,-0.3100,1.3017,5.5481,-9.8516
2002-08-30,9.5000,3.2000,916.0700,8.4298,107.0192,1,6.3000,96.2838,-19.1879,-21.8710,1172.5100,-0.5852,1.4500,1.7358,Stress,-0.1200,-2.6348,10.0364,-8.1784
2002-09-06,9.6900,3.2800,893.9200,8.4581,123.1923,1,6.4100,97.3064,-17.6703,-23.7601,1172.5100,-0.6001,1.4700,1.8082,Stress,0.1900,-2.4179,14.2597,-7.2747
2002-09-13,9.6500,3.2100,889.8100,8.4627,118.7308,1,6.4400,96.9799,-18.5558,-24.1107,1172.5100,-0.6243,0.2400,1.7777,Stress,-0.0400,-0.4598,14.4772,-6.3542
